image_path,label,face_array
src/dataset\Ian_Malcolm\Dr_Ian_Malcolm.jpeg,Ian_Malcolm,"[[[0.04705882 0.04313726 0.05882353]
  [0.04705882 0.04313726 0.05882353]
  [0.04705882 0.04313726 0.05882353]
  ...
  [0.06666667 0.0627451  0.07058824]
  [0.06666667 0.0627451  0.07058824]
  [0.06666667 0.0627451  0.07058824]]

 [[0.04705882 0.04313726 0.05882353]
  [0.04705882 0.04313726 0.05882353]
  [0.04705882 0.04313726 0.05882353]
  ...
  [0.06666667 0.0627451  0.07058824]
  [0.06666667 0.0627451  0.07058824]
  [0.06666667 0.0627451  0.07058824]]

 [[0.04705882 0.04313726 0.05882353]
  [0.04705882 0.04313726 0.05882353]
  [0.04705882 0.04313726 0.05882353]
  ...
  [0.06666667 0.0627451  0.07058824]
  [0.06666667 0.0627451  0.07058824]
  [0.06666667 0.0627451  0.07058824]]

 ...

 [[0.23529412 0.25882354 0.30980393]
  [0.23529412 0.25882354 0.30980393]
  [0.23529412 0.25882354 0.30980393]
  ...
  [0.0627451  0.0627451  0.0627451 ]
  [0.0627451  0.0627451  0.0627451 ]
  [0.0627451  0.0627451  0.0627451 ]]

 [[0.23529412 0.25882354 0.30980393]
  [0.23529412 0.25882354 0.30980393]
  [0.23529412 0.25882354 0.30980393]
  ...
  [0.0627451  0.0627451  0.0627451 ]
  [0.0627451  0.0627451  0.0627451 ]
  [0.0627451  0.0627451  0.0627451 ]]

 [[0.23529412 0.25882354 0.30980393]
  [0.23529412 0.25882354 0.30980393]
  [0.23529412 0.25882354 0.30980393]
  ...
  [0.0627451  0.0627451  0.0627451 ]
  [0.0627451  0.0627451  0.0627451 ]
  [0.0627451  0.0627451  0.0627451 ]]]"
src/dataset\Ian_Malcolm\ianmalcolm04.jpg,Ian_Malcolm,"[[[0.01960784 0.01176471 0.00784314]
  [0.02745098 0.01960784 0.01960784]
  [0.03921569 0.03137255 0.03137255]
  ...
  [0.04705882 0.03137255 0.02745098]
  [0.04705882 0.03137255 0.02745098]
  [0.05882353 0.04313726 0.03921569]]

 [[0.04705882 0.03921569 0.03529412]
  [0.04705882 0.04313726 0.03529412]
  [0.03921569 0.03137255 0.03137255]
  ...
  [0.03921569 0.02352941 0.01960784]
  [0.04313726 0.02745098 0.02352941]
  [0.05098039 0.03529412 0.03137255]]

 [[0.07058824 0.07058824 0.0627451 ]
  [0.07450981 0.07450981 0.06666667]
  [0.0627451  0.0627451  0.05882353]
  ...
  [0.02745098 0.01568628 0.01176471]
  [0.03137255 0.01568628 0.01176471]
  [0.04313726 0.02745098 0.02352941]]

 ...

 [[0.01960784 0.01960784 0.01960784]
  [0.01960784 0.01960784 0.01960784]
  [0.02352941 0.01960784 0.01960784]
  ...
  [0.08235294 0.09411765 0.14901961]
  [0.08627451 0.09803922 0.15294118]
  [0.08627451 0.09803922 0.15294118]]

 [[0.02352941 0.01960784 0.01960784]
  [0.02352941 0.01960784 0.01960784]
  [0.02745098 0.01960784 0.01960784]
  ...
  [0.08627451 0.09803922 0.15294118]
  [0.09019608 0.10196079 0.15686275]
  [0.09019608 0.10588235 0.16078432]]

 [[0.02352941 0.01568628 0.01568628]
  [0.02745098 0.01960784 0.01960784]
  [0.02745098 0.01960784 0.01960784]
  ...
  [0.08627451 0.09803922 0.15294118]
  [0.09019608 0.10196079 0.15686275]
  [0.09411765 0.10588235 0.16078432]]]"
src/dataset\Ian_Malcolm\image.jpeg,Ian_Malcolm,"[[[0.07450981 0.06666667 0.06666667]
  [0.07450981 0.06666667 0.06666667]
  [0.07450981 0.06666667 0.06666667]
  ...
  [0.2        0.20392157 0.2509804 ]
  [0.23137255 0.23529412 0.2784314 ]
  [0.23529412 0.24313726 0.28627452]]

 [[0.07450981 0.06666667 0.06666667]
  [0.07450981 0.06666667 0.06666667]
  [0.07450981 0.06666667 0.06666667]
  ...
  [0.20392157 0.20784314 0.2509804 ]
  [0.23137255 0.23921569 0.28235295]
  [0.23921569 0.24705882 0.2901961 ]]

 [[0.07058824 0.0627451  0.0627451 ]
  [0.07058824 0.0627451  0.0627451 ]
  [0.07058824 0.0627451  0.0627451 ]
  ...
  [0.20784314 0.21176471 0.25490198]
  [0.23921569 0.24705882 0.2901961 ]
  [0.24313726 0.2509804  0.29411766]]

 ...

 [[0.05098039 0.03921569 0.04705882]
  [0.05098039 0.03921569 0.04705882]
  [0.05098039 0.03921569 0.04705882]
  ...
  [0.79607844 0.7921569  0.8156863 ]
  [0.7921569  0.78431374 0.80784315]
  [0.7921569  0.78431374 0.80784315]]

 [[0.05098039 0.03921569 0.04705882]
  [0.05098039 0.03921569 0.04705882]
  [0.05098039 0.03921569 0.04705882]
  ...
  [0.7137255  0.7058824  0.7294118 ]
  [0.7294118  0.72156864 0.74509805]
  [0.73333335 0.7254902  0.7490196 ]]

 [[0.05098039 0.03921569 0.04705882]
  [0.05098039 0.03921569 0.04705882]
  [0.05098039 0.03921569 0.04705882]
  ...
  [0.67058825 0.6627451  0.6862745 ]
  [0.69803923 0.6901961  0.70980394]
  [0.7019608  0.69411767 0.7176471 ]]]"
src/dataset\Ian_Malcolm\image.jpeg,Ian_Malcolm,"[[[0.02352941 0.01176471 0.01960784]
  [0.02352941 0.01176471 0.01960784]
  [0.02352941 0.01176471 0.01960784]
  ...
  [0.06666667 0.0627451  0.07058824]
  [0.06666667 0.0627451  0.07058824]
  [0.06666667 0.0627451  0.07058824]]

 [[0.02352941 0.01176471 0.01960784]
  [0.02352941 0.01176471 0.01960784]
  [0.02352941 0.01176471 0.01960784]
  ...
  [0.06666667 0.0627451  0.07058824]
  [0.06666667 0.0627451  0.07058824]
  [0.06666667 0.0627451  0.07058824]]

 [[0.02352941 0.01176471 0.01960784]
  [0.02352941 0.01176471 0.01960784]
  [0.02352941 0.01176471 0.01960784]
  ...
  [0.06666667 0.0627451  0.07058824]
  [0.06666667 0.0627451  0.07058824]
  [0.06666667 0.0627451  0.07058824]]

 ...

 [[0.08627451 0.09803922 0.15294118]
  [0.08627451 0.09803922 0.15294118]
  [0.08627451 0.09803922 0.15294118]
  ...
  [0.0627451  0.0627451  0.0627451 ]
  [0.0627451  0.0627451  0.0627451 ]
  [0.0627451  0.0627451  0.0627451 ]]

 [[0.08627451 0.09803922 0.15294118]
  [0.08627451 0.09803922 0.15294118]
  [0.08627451 0.09803922 0.15294118]
  ...
  [0.0627451  0.0627451  0.0627451 ]
  [0.0627451  0.0627451  0.0627451 ]
  [0.0627451  0.0627451  0.0627451 ]]

 [[0.08627451 0.09803922 0.15294118]
  [0.08627451 0.09803922 0.15294118]
  [0.08627451 0.09803922 0.15294118]
  ...
  [0.0627451  0.0627451  0.0627451 ]
  [0.0627451  0.0627451  0.0627451 ]
  [0.0627451  0.0627451  0.0627451 ]]]"
src/dataset\Ian_Malcolm\image11.jpeg,Ian_Malcolm,"[[[0.5882353  0.4509804  0.31764707]
  [0.5882353  0.4509804  0.31764707]
  [0.5921569  0.4509804  0.31764707]
  ...
  [0.25882354 0.24705882 0.25490198]
  [0.23137255 0.21960784 0.22745098]
  [0.21960784 0.20784314 0.21568628]]

 [[0.5882353  0.4509804  0.31764707]
  [0.5921569  0.4509804  0.31764707]
  [0.59607846 0.4509804  0.31764707]
  ...
  [0.24705882 0.23921569 0.2509804 ]
  [0.21960784 0.21176471 0.22352941]
  [0.21176471 0.20392157 0.20784314]]

 [[0.5921569  0.45490196 0.32156864]
  [0.59607846 0.45490196 0.32156864]
  [0.59607846 0.4509804  0.32156864]
  ...
  [0.23137255 0.22745098 0.24705882]
  [0.21176471 0.20784314 0.21960784]
  [0.2        0.19607843 0.20392157]]

 ...

 [[0.05490196 0.04313726 0.07843138]
  [0.05098039 0.04313726 0.07843138]
  [0.04313726 0.04313726 0.07450981]
  ...
  [0.7176471  0.5019608  0.34901962]
  [0.7176471  0.5019608  0.34901962]
  [0.7176471  0.5019608  0.34901962]]

 [[0.05882353 0.03921569 0.07843138]
  [0.05490196 0.03921569 0.07843138]
  [0.04313726 0.04313726 0.07843138]
  ...
  [0.72156864 0.50980395 0.35686275]
  [0.7176471  0.50980395 0.3529412 ]
  [0.7176471  0.5058824  0.3529412 ]]

 [[0.05882353 0.03529412 0.07843138]
  [0.05490196 0.03921569 0.07843138]
  [0.04705882 0.04313726 0.07843138]
  ...
  [0.72156864 0.5176471  0.36078432]
  [0.7176471  0.5137255  0.35686275]
  [0.7176471  0.5137255  0.35686275]]]"
src/dataset\Ian_Malcolm\image13.jpeg,Ian_Malcolm,"[[[0.15686275 0.15686275 0.21176471]
  [0.1254902  0.13333334 0.1882353 ]
  [0.07450981 0.09411765 0.15294118]
  ...
  [0.21568628 0.19215687 0.23529412]
  [0.22352941 0.2        0.24313726]
  [0.22745098 0.20392157 0.24705882]]

 [[0.12156863 0.12156863 0.18039216]
  [0.10980392 0.11764706 0.17254902]
  [0.08627451 0.10588235 0.16470589]
  ...
  [0.23137255 0.20784314 0.2509804 ]
  [0.24313726 0.21960784 0.2627451 ]
  [0.25490198 0.22745098 0.27450982]]

 [[0.10980392 0.10980392 0.16470589]
  [0.10588235 0.11372549 0.16470589]
  [0.09803922 0.11372549 0.16862746]
  ...
  [0.2509804  0.22352941 0.26666668]
  [0.27058825 0.24313726 0.28627452]
  [0.28235295 0.25490198 0.29803923]]

 ...

 [[0.25882354 0.24313726 0.2627451 ]
  [0.22352941 0.21568628 0.23529412]
  [0.17254902 0.16862746 0.19215687]
  ...
  [0.20784314 0.24313726 0.3764706 ]
  [0.21176471 0.24705882 0.38039216]
  [0.21568628 0.2509804  0.38431373]]

 [[0.2509804  0.23529412 0.25490198]
  [0.21960784 0.21176471 0.23137255]
  [0.16862746 0.16862746 0.19215687]
  ...
  [0.21176471 0.24313726 0.38039216]
  [0.21568628 0.2509804  0.38431373]
  [0.21568628 0.2509804  0.38431373]]

 [[0.24705882 0.23137255 0.2509804 ]
  [0.21960784 0.20784314 0.22745098]
  [0.16862746 0.16862746 0.19215687]
  ...
  [0.21176471 0.24705882 0.38039216]
  [0.21568628 0.2509804  0.38431373]
  [0.21960784 0.25490198 0.3882353 ]]]"
src/dataset\Ian_Malcolm\image14.jpeg,Ian_Malcolm,"[[[0.03137255 0.04313726 0.03529412]
  [0.02745098 0.04313726 0.03137255]
  [0.02352941 0.04705882 0.02745098]
  ...
  [0.1254902  0.24705882 0.40784314]
  [0.14509805 0.24313726 0.38039216]
  [0.15686275 0.23921569 0.3647059 ]]

 [[0.03137255 0.04313726 0.03137255]
  [0.02745098 0.04705882 0.02745098]
  [0.02352941 0.04705882 0.02745098]
  ...
  [0.16078432 0.28235295 0.44705883]
  [0.1764706  0.27058825 0.41568628]
  [0.18039216 0.26666668 0.39607844]]

 [[0.03137255 0.04705882 0.02745098]
  [0.03137255 0.04705882 0.02745098]
  [0.02745098 0.04705882 0.02745098]
  ...
  [0.2        0.3254902  0.49019608]
  [0.2        0.3019608  0.4509804 ]
  [0.2        0.2901961  0.42745098]]

 ...

 [[0.05882353 0.0627451  0.05490196]
  [0.05882353 0.0627451  0.05098039]
  [0.05490196 0.05882353 0.05098039]
  ...
  [0.49019608 0.5686275  0.4392157 ]
  [0.48235294 0.56078434 0.42745098]
  [0.4745098  0.56078434 0.42352942]]

 [[0.05882353 0.0627451  0.05490196]
  [0.05882353 0.0627451  0.05490196]
  [0.05882353 0.0627451  0.05490196]
  ...
  [0.4745098  0.54901963 0.42745098]
  [0.47058824 0.54901963 0.41960785]
  [0.46666667 0.5529412  0.41568628]]

 [[0.05882353 0.0627451  0.05490196]
  [0.05882353 0.0627451  0.05490196]
  [0.05882353 0.0627451  0.05490196]
  ...
  [0.45490196 0.5294118  0.4117647 ]
  [0.4627451  0.54509807 0.41568628]
  [0.46666667 0.5529412  0.41568628]]]"
src/dataset\Ian_Malcolm\image15.jpeg,Ian_Malcolm,"[[[0.01960784 0.02745098 0.02745098]
  [0.01960784 0.02745098 0.02745098]
  [0.01568628 0.02352941 0.02352941]
  ...
  [0.23137255 0.23921569 0.27450982]
  [0.2        0.20784314 0.24705882]
  [0.19607843 0.20392157 0.24313726]]

 [[0.01568628 0.02352941 0.02352941]
  [0.01568628 0.02352941 0.02352941]
  [0.01568628 0.02352941 0.02352941]
  ...
  [0.21960784 0.22352941 0.2627451 ]
  [0.2        0.20784314 0.24705882]
  [0.2        0.20784314 0.24705882]]

 [[0.01176471 0.01960784 0.01960784]
  [0.01176471 0.01960784 0.01960784]
  [0.00784314 0.01960784 0.01960784]
  ...
  [0.19607843 0.20392157 0.23921569]
  [0.20392157 0.21176471 0.2509804 ]
  [0.20392157 0.21176471 0.2509804 ]]

 ...

 [[0.2784314  0.29411766 0.3882353 ]
  [0.28627452 0.3019608  0.39607844]
  [0.3647059  0.38431373 0.48235294]
  ...
  [0.47058824 0.5529412  0.49803922]
  [0.47843137 0.56078434 0.50980395]
  [0.47843137 0.56078434 0.50980395]]

 [[0.2509804  0.27058825 0.36078432]
  [0.25882354 0.2784314  0.36862746]
  [0.33333334 0.36078432 0.45882353]
  ...
  [0.4745098  0.5411765  0.49411765]
  [0.48235294 0.5529412  0.50980395]
  [0.4862745  0.5568628  0.50980395]]

 [[0.23529412 0.25882354 0.34901962]
  [0.24313726 0.26666668 0.35686275]
  [0.31764707 0.34509805 0.44313726]
  ...
  [0.4745098  0.53333336 0.49019608]
  [0.49019608 0.5529412  0.50980395]
  [0.49019608 0.5529412  0.50980395]]]"
src/dataset\Ian_Malcolm\image16.jpeg,Ian_Malcolm,"[[[0.03529412 0.03137255 0.07058824]
  [0.03529412 0.03137255 0.07058824]
  [0.03137255 0.02745098 0.06666667]
  ...
  [0.2509804  0.22745098 0.3254902 ]
  [0.25490198 0.23137255 0.32941177]
  [0.25882354 0.23529412 0.33333334]]

 [[0.02745098 0.02352941 0.0627451 ]
  [0.03137255 0.02745098 0.06666667]
  [0.03921569 0.03529412 0.07450981]
  ...
  [0.23529412 0.21960784 0.30980393]
  [0.24705882 0.22352941 0.32156864]
  [0.2509804  0.22745098 0.3254902 ]]

 [[0.02352941 0.01960784 0.05882353]
  [0.03137255 0.02745098 0.06666667]
  [0.03921569 0.03529412 0.07450981]
  ...
  [0.22745098 0.21568628 0.3019608 ]
  [0.23921569 0.21960784 0.3137255 ]
  [0.24313726 0.21960784 0.31764707]]

 ...

 [[0.16470589 0.16862746 0.29411766]
  [0.1764706  0.18431373 0.3137255 ]
  [0.2        0.20784314 0.34901962]
  ...
  [0.41568628 0.32941177 0.3372549 ]
  [0.40392157 0.3254902  0.33333334]
  [0.4        0.32156864 0.32941177]]

 [[0.14509805 0.14901961 0.27058825]
  [0.16470589 0.16470589 0.29411766]
  [0.2        0.2        0.34117648]
  ...
  [0.42745098 0.3372549  0.34117648]
  [0.39607844 0.3137255  0.3137255 ]
  [0.38039216 0.29803923 0.3019608 ]]

 [[0.13333334 0.13333334 0.2509804 ]
  [0.15294118 0.15294118 0.2784314 ]
  [0.19215687 0.1882353  0.33333334]
  ...
  [0.44705883 0.35686275 0.3529412 ]
  [0.39215687 0.30588236 0.3019608 ]
  [0.3647059  0.28235295 0.2784314 ]]]"
src/dataset\Ian_Malcolm\image4.jpeg,Ian_Malcolm,"[[[0.2627451  0.22745098 0.30588236]
  [0.2509804  0.21568628 0.29411766]
  [0.21568628 0.18039216 0.25882354]
  ...
  [0.20784314 0.16862746 0.19215687]
  [0.21176471 0.16470589 0.19607843]
  [0.21568628 0.16470589 0.19607843]]

 [[0.21176471 0.18039216 0.2509804 ]
  [0.20784314 0.17254902 0.24705882]
  [0.1882353  0.15294118 0.22745098]
  ...
  [0.20784314 0.16862746 0.19607843]
  [0.21568628 0.16862746 0.20392157]
  [0.21960784 0.16862746 0.20392157]]

 [[0.13333334 0.10196079 0.16862746]
  [0.13333334 0.10196079 0.17254902]
  [0.14117648 0.10980392 0.18039216]
  ...
  [0.20784314 0.16470589 0.2       ]
  [0.22352941 0.17254902 0.21176471]
  [0.23137255 0.1764706  0.21568628]]

 ...

 [[0.54509807 0.52156866 0.59607846]
  [0.5294118  0.5058824  0.5803922 ]
  [0.48235294 0.45490196 0.5372549 ]
  ...
  [0.1254902  0.05098039 0.15686275]
  [0.12941177 0.05490196 0.16470589]
  [0.13333334 0.05490196 0.16470589]]

 [[0.54901963 0.52156866 0.6039216 ]
  [0.5372549  0.50980395 0.5882353 ]
  [0.49411765 0.4627451  0.54901963]
  ...
  [0.11764706 0.04705882 0.13725491]
  [0.12156863 0.05098039 0.14509805]
  [0.1254902  0.05490196 0.14901961]]

 [[0.5529412  0.5254902  0.60784316]
  [0.5372549  0.50980395 0.59607846]
  [0.49803922 0.47058824 0.5568628 ]
  ...
  [0.11372549 0.04705882 0.12941177]
  [0.11764706 0.05098039 0.13333334]
  [0.12156863 0.05490196 0.13725491]]]"
src/dataset\Ian_Malcolm\image5.jpeg,Ian_Malcolm,"[[[0.12941177 0.16470589 0.18039216]
  [0.12156863 0.15686275 0.1764706 ]
  [0.11372549 0.14509805 0.16862746]
  ...
  [0.20392157 0.22352941 0.23529412]
  [0.21960784 0.23921569 0.2509804 ]
  [0.23137255 0.2509804  0.2627451 ]]

 [[0.11764706 0.15294118 0.16470589]
  [0.10980392 0.14509805 0.16470589]
  [0.09803922 0.13333334 0.15686275]
  ...
  [0.18431373 0.20392157 0.21568628]
  [0.2        0.21960784 0.23529412]
  [0.21176471 0.23137255 0.24313726]]

 [[0.10588235 0.14117648 0.15686275]
  [0.10196079 0.13725491 0.15686275]
  [0.09411765 0.1254902  0.15294118]
  ...
  [0.16078432 0.18431373 0.19607843]
  [0.18039216 0.2        0.21176471]
  [0.1882353  0.21176471 0.22352941]]

 ...

 [[0.27450982 0.2784314  0.25490198]
  [0.2784314  0.2901961  0.27058825]
  [0.28627452 0.30588236 0.29803923]
  ...
  [0.18431373 0.26666668 0.34901962]
  [0.19215687 0.27450982 0.35686275]
  [0.19607843 0.2784314  0.36078432]]

 [[0.25882354 0.27058825 0.24705882]
  [0.27058825 0.28627452 0.27058825]
  [0.29411766 0.31764707 0.30980393]
  ...
  [0.1882353  0.27058825 0.3529412 ]
  [0.19607843 0.2784314  0.36078432]
  [0.19607843 0.2784314  0.3647059 ]]

 [[0.2509804  0.26666668 0.24705882]
  [0.26666668 0.28627452 0.27450982]
  [0.29803923 0.3254902  0.32156864]
  ...
  [0.1882353  0.27058825 0.35686275]
  [0.19607843 0.2784314  0.3647059 ]
  [0.2        0.28235295 0.36862746]]]"
src/dataset\Ian_Malcolm\image6.jpeg,Ian_Malcolm,"[[[0.37254903 0.3372549  0.34901962]
  [0.37254903 0.3372549  0.34901962]
  [0.4117647  0.38039216 0.39607844]
  ...
  [0.24313726 0.2        0.18431373]
  [0.24313726 0.2        0.18431373]
  [0.24313726 0.2        0.18431373]]

 [[0.3882353  0.3529412  0.3647059 ]
  [0.3882353  0.3529412  0.3647059 ]
  [0.42745098 0.39215687 0.40784314]
  ...
  [0.24313726 0.2        0.18431373]
  [0.23921569 0.19607843 0.18039216]
  [0.23921569 0.19607843 0.18039216]]

 [[0.46666667 0.43137255 0.44313726]
  [0.46666667 0.43137255 0.44313726]
  [0.49411765 0.4627451  0.4745098 ]
  ...
  [0.23137255 0.1882353  0.17254902]
  [0.23137255 0.1882353  0.17254902]
  [0.23137255 0.1882353  0.17254902]]

 ...

 [[0.42745098 0.40392157 0.38039216]
  [0.42745098 0.40392157 0.38039216]
  [0.43137255 0.40784314 0.38039216]
  ...
  [0.61960787 0.70980394 0.8509804 ]
  [0.627451   0.7137255  0.8509804 ]
  [0.627451   0.7137255  0.8509804 ]]

 [[0.43529412 0.4117647  0.38431373]
  [0.43529412 0.4117647  0.38431373]
  [0.43529412 0.41568628 0.38431373]
  ...
  [0.62352943 0.7137255  0.85882354]
  [0.6392157  0.72156864 0.85882354]
  [0.6392157  0.72156864 0.85882354]]

 [[0.43529412 0.4117647  0.38431373]
  [0.43529412 0.4117647  0.38431373]
  [0.43529412 0.41568628 0.38431373]
  ...
  [0.62352943 0.7176471  0.85882354]
  [0.6392157  0.7254902  0.8627451 ]
  [0.6392157  0.7254902  0.8627451 ]]]"
src/dataset\Ian_Malcolm\image7.jpeg,Ian_Malcolm,"[[[0.07450981 0.07450981 0.07450981]
  [0.07450981 0.07450981 0.07450981]
  [0.0627451  0.0627451  0.06666667]
  ...
  [0.29411766 0.28627452 0.3529412 ]
  [0.28627452 0.28235295 0.34509805]
  [0.28627452 0.28235295 0.34509805]]

 [[0.07058824 0.07058824 0.07058824]
  [0.07058824 0.07058824 0.07058824]
  [0.0627451  0.0627451  0.06666667]
  ...
  [0.3019608  0.29803923 0.3647059 ]
  [0.2901961  0.2901961  0.3529412 ]
  [0.2901961  0.2901961  0.3529412 ]]

 [[0.05882353 0.06666667 0.06666667]
  [0.05882353 0.06666667 0.06666667]
  [0.05490196 0.05882353 0.0627451 ]
  ...
  [0.3254902  0.32156864 0.38431373]
  [0.30588236 0.3019608  0.3647059 ]
  [0.30588236 0.3019608  0.3647059 ]]

 ...

 [[0.         0.01176471 0.00784314]
  [0.         0.01176471 0.00784314]
  [0.         0.00784314 0.00784314]
  ...
  [0.67058825 0.73333335 0.70980394]
  [0.6745098  0.73333335 0.70980394]
  [0.6745098  0.73333335 0.70980394]]

 [[0.         0.01176471 0.00784314]
  [0.         0.01176471 0.00784314]
  [0.         0.00784314 0.00784314]
  ...
  [0.654902   0.7137255  0.69803923]
  [0.654902   0.7137255  0.69803923]
  [0.654902   0.7137255  0.69803923]]

 [[0.         0.01176471 0.00784314]
  [0.         0.01176471 0.00784314]
  [0.         0.00784314 0.00392157]
  ...
  [0.6509804  0.7058824  0.6901961 ]
  [0.64705884 0.7058824  0.6901961 ]
  [0.64705884 0.7058824  0.6901961 ]]]"
src/dataset\Ian_Malcolm\image8.jpeg,Ian_Malcolm,"[[[0.30588236 0.42352942 0.42745098]
  [0.30588236 0.42352942 0.42745098]
  [0.29803923 0.40784314 0.41960785]
  ...
  [0.41960785 0.46666667 0.5372549 ]
  [0.41568628 0.4627451  0.53333336]
  [0.41568628 0.4627451  0.53333336]]

 [[0.2901961  0.4        0.40784314]
  [0.2901961  0.4        0.40784314]
  [0.28627452 0.3882353  0.40392157]
  ...
  [0.44705883 0.49411765 0.5647059 ]
  [0.44313726 0.49019608 0.56078434]
  [0.44313726 0.49019608 0.56078434]]

 [[0.25490198 0.34509805 0.3647059 ]
  [0.25490198 0.34509805 0.3647059 ]
  [0.2509804  0.33333334 0.36078432]
  ...
  [0.50980395 0.56078434 0.63529414]
  [0.5137255  0.5647059  0.6392157 ]
  [0.5137255  0.5647059  0.6392157 ]]

 ...

 [[0.3254902  0.5137255  0.69803923]
  [0.3254902  0.5137255  0.69803923]
  [0.33333334 0.5254902  0.7058824 ]
  ...
  [0.4745098  0.7529412  0.6117647 ]
  [0.46666667 0.7529412  0.60784316]
  [0.46666667 0.7529412  0.60784316]]

 [[0.31764707 0.5058824  0.69411767]
  [0.31764707 0.5058824  0.69411767]
  [0.32941177 0.5176471  0.7019608 ]
  ...
  [0.4627451  0.7411765  0.59607846]
  [0.45490196 0.7411765  0.5921569 ]
  [0.45490196 0.7411765  0.5921569 ]]

 [[0.31764707 0.5058824  0.69411767]
  [0.31764707 0.5058824  0.69411767]
  [0.3254902  0.5176471  0.7019608 ]
  ...
  [0.45882353 0.7372549  0.5921569 ]
  [0.4509804  0.7372549  0.5882353 ]
  [0.4509804  0.7372549  0.5882353 ]]]"
src/dataset\Ian_Malcolm\images107.jpg,Ian_Malcolm,"[[[0.05490196 0.0627451  0.10196079]
  [0.05490196 0.0627451  0.10196079]
  [0.05490196 0.0627451  0.10196079]
  ...
  [0.42745098 0.38431373 0.45490196]
  [0.4509804  0.40392157 0.4745098 ]
  [0.4509804  0.40392157 0.4745098 ]]

 [[0.05490196 0.0627451  0.10196079]
  [0.05490196 0.0627451  0.10196079]
  [0.05490196 0.0627451  0.09803922]
  ...
  [0.42745098 0.38431373 0.45490196]
  [0.44705883 0.4        0.47058824]
  [0.44705883 0.4        0.47058824]]

 [[0.04705882 0.05490196 0.09411765]
  [0.04705882 0.05490196 0.09411765]
  [0.04705882 0.05490196 0.09411765]
  ...
  [0.41568628 0.3764706  0.44705883]
  [0.43137255 0.3882353  0.45882353]
  [0.43137255 0.3882353  0.45882353]]

 ...

 [[0.19215687 0.21568628 0.4       ]
  [0.19215687 0.21568628 0.4       ]
  [0.19215687 0.21568628 0.4       ]
  ...
  [0.40784314 0.32156864 0.32941177]
  [0.4117647  0.32156864 0.33333334]
  [0.4117647  0.32156864 0.33333334]]

 [[0.19607843 0.21960784 0.40392157]
  [0.19607843 0.21960784 0.40392157]
  [0.19607843 0.21960784 0.40392157]
  ...
  [0.40784314 0.32156864 0.32941177]
  [0.4117647  0.3254902  0.33333334]
  [0.4117647  0.3254902  0.33333334]]

 [[0.19607843 0.21960784 0.40392157]
  [0.19607843 0.21960784 0.40392157]
  [0.19607843 0.21960784 0.40392157]
  ...
  [0.40784314 0.32156864 0.32941177]
  [0.4117647  0.3254902  0.33333334]
  [0.4117647  0.3254902  0.33333334]]]"
src/dataset\Ian_Malcolm\images11.jpg,Ian_Malcolm,"[[[0.23137255 0.25490198 0.28235295]
  [0.23137255 0.25490198 0.28235295]
  [0.23137255 0.25490198 0.28235295]
  ...
  [0.07843138 0.10588235 0.18431373]
  [0.07843138 0.10588235 0.18431373]
  [0.07843138 0.10588235 0.18431373]]

 [[0.23137255 0.25490198 0.28235295]
  [0.23137255 0.25490198 0.28235295]
  [0.23137255 0.25490198 0.28235295]
  ...
  [0.07843138 0.10588235 0.18431373]
  [0.07843138 0.10588235 0.18431373]
  [0.07843138 0.10588235 0.18431373]]

 [[0.22745098 0.2509804  0.28235295]
  [0.22745098 0.2509804  0.28235295]
  [0.22745098 0.2509804  0.28235295]
  ...
  [0.07843138 0.10588235 0.18431373]
  [0.07843138 0.10588235 0.18431373]
  [0.07843138 0.10588235 0.18431373]]

 ...

 [[0.34117648 0.36862746 0.44705883]
  [0.34117648 0.36862746 0.44705883]
  [0.34117648 0.36862746 0.44705883]
  ...
  [0.49019608 0.53333336 0.49411765]
  [0.49019608 0.53333336 0.49411765]
  [0.49019608 0.53333336 0.49411765]]

 [[0.34117648 0.36862746 0.44705883]
  [0.34117648 0.36862746 0.44705883]
  [0.34117648 0.36862746 0.44705883]
  ...
  [0.49019608 0.53333336 0.49411765]
  [0.49019608 0.53333336 0.49411765]
  [0.49019608 0.53333336 0.49411765]]

 [[0.34117648 0.36862746 0.44705883]
  [0.34117648 0.36862746 0.44705883]
  [0.34117648 0.36862746 0.44705883]
  ...
  [0.49019608 0.53333336 0.49411765]
  [0.49019608 0.53333336 0.49411765]
  [0.49019608 0.53333336 0.49411765]]]"
